"yearID","countyid","sourceTypeID","pop"
"2044","49045","52","5009.52"
"2045","49045","52","5102.47"
"2046","49045","52","5197.15"
"2047","49045","52","5293.58"
"2048","49045","52","5391.8"
"2049","49045","52","5491.85"
"2050","49045","52","5593.75"
"2051","49045","52","5697.54"
"2052","49045","52","5803.26"
"2053","49045","52","5910.94"
"2054","49045","52","6020.62"
"2055","49045","52","6132.33"
"2056","49045","52","6246.12"
"2057","49045","52","6362.02"
"2058","49045","52","6480.07"
"2059","49045","52","6600.3"
"2060","49045","52","6722.77"
"2014","49045","53","61"
"2015","49045","53","94"
"2016","49045","53","138"
"2017","49045","53","179"
"2018","49045","53","251"
"2019","49045","53","448"
"2020","49045","53","506"
"2021","49045","53","608"
"2022","49045","53","607"
"2023","49045","53","618.263"
"2024","49045","53","629.735"
"2025","49045","53","641.419"
"2026","49045","53","653.321"
"2027","49045","53","665.443"
"2028","49045","53","677.791"
"2029","49045","53","690.367"
"2030","49045","53","703.177"
"2031","49045","53","716.224"
"2032","49045","53","729.514"
"2033","49045","53","743.05"
"2034","49045","53","756.837"
"2035","49045","53","770.881"
"2036","49045","53","785.184"
"2037","49045","53","799.753"
"2038","49045","53","814.593"
"2039","49045","53","829.708"
"2040","49045","53","845.103"
"2041","49045","53","860.784"
"2042","49045","53","876.756"
"2043","49045","53","893.024"
"2044","49045","53","909.594"
"2045","49045","53","926.471"
"2046","49045","53","943.662"
"2047","49045","53","961.172"
"2048","49045","53","979.006"
"2049","49045","53","997.172"
"2050","49045","53","1015.67"
"2051","49045","53","1034.52"
"2052","49045","53","1053.72"
"2053","49045","53","1073.27"
"2054","49045","53","1093.18"
"2055","49045","53","1113.47"
"2056","49045","53","1134.13"
"2057","49045","53","1155.17"
"2058","49045","53","1176.6"
"2059","49045","53","1198.44"
"2060","49045","53","1220.67"
"2014","49045","54","244"
"2015","49045","54","271"
"2016","49045","54","297"
"2017","49045","54","302"
"2018","49045","54","388"
"2019","49045","54","505"
"2020","49045","54","511"
"2021","49045","54","524"
"2022","49045","54","537"
"2023","49045","54","546.964"
"2024","49045","54","557.113"
"2025","49045","54","567.45"
"2026","49045","54","577.979"
"2027","49045","54","588.704"
"2028","49045","54","599.627"
"2029","49045","54","610.754"
"2030","49045","54","622.086"
"2031","49045","54","633.629"
"2032","49045","54","645.386"
"2033","49045","54","657.361"
"2034","49045","54","669.559"
"2035","49045","54","681.982"
"2036","49045","54","694.637"
"2037","49045","54","707.526"
"2038","49045","54","720.654"
"2039","49045","54","734.026"
"2040","49045","54","747.646"
"2041","49045","54","761.518"
"2042","49045","54","775.648"
"2043","49045","54","790.041"
"2044","49045","54","804.7"
"2045","49045","54","819.631"
"2046","49045","54","834.84"
"2047","49045","54","850.33"
"2048","49045","54","866.108"
"2049","49045","54","882.179"
"2050","49045","54","898.548"
"2051","49045","54","915.22"
"2052","49045","54","932.202"
"2053","49045","54","949.5"
"2054","49045","54","967.118"
"2055","49045","54","985.062"
"2056","49045","54","1003.34"
"2057","49045","54","1021.96"
"2058","49045","54","1040.92"
"2059","49045","54","1060.23"
"2060","49045","54","1079.91"
"2014","49045","61","176"
"2015","49045","61","182"
"2016","49045","61","188"
"2017","49045","61","197"
"2018","49045","61","223"
"2019","49045","61","269"
"2020","49045","61","293"
"2021","49045","61","312"
"2022","49045","61","335"
"2023","49045","61","336.534"
"2024","49045","61","338.076"
"2025","49045","61","339.624"
"2026","49045","61","341.18"
"2027","49045","61","342.743"
"2028","49045","61","344.313"
"2029","49045","61","345.89"
"2030","49045","61","347.474"
"2031","49045","61","349.066"
"2032","49045","61","350.665"
"2033","49045","61","352.271"
"2034","49045","61","353.884"
"2035","49045","61","355.505"
"2036","49045","61","357.134"
"2037","49045","61","358.77"
"2038","49045","61","360.413"
"2039","49045","61","362.064"
"2040","49045","61","363.722"
"2041","49045","61","365.388"
"2042","49045","61","367.062"
"2043","49045","61","368.743"
"2044","49045","61","370.432"
"2045","49045","61","372.129"
"2046","49045","61","373.834"
"2047","49045","61","375.546"
"2048","49045","61","377.266"
"2049","49045","61","378.994"
"2050","49045","61","380.73"
"2051","49045","61","382.474"
"2052","49045","61","384.226"
"2053","49045","61","385.986"
"2054","49045","61","387.754"
"2055","49045","61","389.53"
"2056","49045","61","391.314"
"2057","49045","61","393.107"
"2058","49045","61","394.907"
"2059","49045","61","396.716"
"2060","49045","61","398.533"
"2014","49045","62","170"
"2015","49045","62","175"
"2016","49045","62","179"
"2017","49045","62","187"
"2018","49045","62","211"
"2019","49045","62","255"
"2020","49045","62","273"
"2021","49045","62","295"
"2022","49045","62","318"
"2023","49045","62","319.457"
"2024","49045","62","320.92"
"2025","49045","62","322.39"
"2026","49045","62","323.866"
"2027","49045","62","325.35"
"2028","49045","62","326.84"
"2029","49045","62","328.337"
"2030","49045","62","329.841"
"2031","49045","62","331.352"
"2032","49045","62","332.87"
"2033","49045","62","334.394"
"2034","49045","62","335.926"
"2035","49045","62","337.465"
"2036","49045","62","339.011"
"2037","49045","62","340.563"
"2038","49045","62","342.123"
"2039","49045","62","343.69"
"2040","49045","62","345.265"
"2041","49045","62","346.846"
"2042","49045","62","348.435"
"2043","49045","62","350.031"
"2044","49045","62","351.634"
"2045","49045","62","353.245"
"2046","49045","62","354.863"
"2047","49045","62","356.488"
"2048","49045","62","358.121"
"2049","49045","62","359.761"
"2050","49045","62","361.409"
"2051","49045","62","363.065"
"2052","49045","62","364.728"
"2053","49045","62","366.398"
"2054","49045","62","368.077"
"2055","49045","62","369.763"
"2056","49045","62","371.456"
"2057","49045","62","373.158"
"2058","49045","62","374.867"
"2059","49045","62","376.584"
"2060","49045","62","378.309"
"2014","49047","11","1211"
"2015","49047","11","1067"
"2016","49047","11","947"
"2017","49047","11","943"
"2018","49047","11","1063"
"2019","49047","11","1041"
"2020","49047","11","1098"
"2021","49047","11","1143"
"2022","49047","11","1283"
"2023","49047","11","1289.19"
"2024","49047","11","1295.41"
"2025","49047","11","1301.66"
"2026","49047","11","1307.94"
"2027","49047","11","1314.26"
"2028","49047","11","1320.6"
"2029","49047","11","1326.97"
"2030","49047","11","1333.37"
"2031","49047","11","1339.81"
"2032","49047","11","1346.27"
"2033","49047","11","1352.77"
"2034","49047","11","1359.3"
"2035","49047","11","1365.86"
"2036","49047","11","1372.45"
"2037","49047","11","1379.07"
"2038","49047","11","1385.73"
"2039","49047","11","1392.41"
"2040","49047","11","1399.13"
"2041","49047","11","1405.89"
"2042","49047","11","1412.67"
"2043","49047","11","1419.49"
"2044","49047","11","1426.34"
"2045","49047","11","1433.22"
"2046","49047","11","1440.14"
"2047","49047","11","1447.08"
"2048","49047","11","1454.07"
"2049","49047","11","1461.08"
"2050","49047","11","1468.14"
"2051","49047","11","1475.22"
"2052","49047","11","1482.34"
"2053","49047","11","1489.49"
"2054","49047","11","1496.68"
"2055","49047","11","1503.9"
"2056","49047","11","1511.16"
"2057","49047","11","1518.45"
"2058","49047","11","1525.78"
"2059","49047","11","1533.14"
"2060","49047","11","1540.54"
"2014","49047","21","11104"
"2015","49047","21","10046"
"2016","49047","21","9201"
"2017","49047","21","8599"
"2018","49047","21","8518"
"2019","49047","21","6663"
"2020","49047","21","6473"
"2021","49047","21","6449"
"2022","49047","21","6297"
"2023","49047","21","6228.87"
"2024","49047","21","6161.48"
"2025","49047","21","6094.82"
"2026","49047","21","6028.87"
"2027","49047","21","5963.65"
"2028","49047","21","5899.12"
"2029","49047","21","5835.3"
"2030","49047","21","5772.16"
"2031","49047","21","5709.71"
"2032","49047","21","5647.94"
"2033","49047","21","5586.83"
"2034","49047","21","5526.39"
"2035","49047","21","5466.59"
"2036","49047","21","5407.45"
"2037","49047","21","5348.94"
"2038","49047","21","5291.07"
"2039","49047","21","5233.83"
"2040","49047","21","5177.2"
"2041","49047","21","5121.19"
"2042","49047","21","5065.78"
"2043","49047","21","5010.97"
"2044","49047","21","4956.75"
"2045","49047","21","4903.13"
"2046","49047","21","4850.08"
"2047","49047","21","4797.6"
"2048","49047","21","4745.7"
"2049","49047","21","4694.35"
"2050","49047","21","4643.56"
"2051","49047","21","4593.32"
"2052","49047","21","4543.62"
"2053","49047","21","4494.47"
"2054","49047","21","4445.84"
"2055","49047","21","4397.74"
"2056","49047","21","4350.16"
"2057","49047","21","4303.09"
"2058","49047","21","4256.53"
"2059","49047","21","4210.48"
"2060","49047","21","4164.93"
"2014","49047","31","16656"
"2015","49047","31","16821"
"2016","49047","31","17012"
"2017","49047","31","17870"
"2018","49047","31","19581"
"2019","49047","31","21897"
"2020","49047","31","22144"
"2021","49047","31","23060"
"2022","49047","31","23922"
"2023","49047","31","24233.8"
"2024","49047","31","24549.7"
"2025","49047","31","24869.7"
"2026","49047","31","25193.8"
"2027","49047","31","25522.2"
"2028","49047","31","25854.9"
"2029","49047","31","26191.9"
"2030","49047","31","26533.3"
"2031","49047","31","26879.1"
"2032","49047","31","27229.5"
"2033","49047","31","27584.4"
"2034","49047","31","27943.9"
"2035","49047","31","28308.1"
"2036","49047","31","28677.1"
"2037","49047","31","29050.9"
"2038","49047","31","29429.6"
"2039","49047","31","29813.2"
"2040","49047","31","30201.8"
"2041","49047","31","30595.4"
"2042","49047","31","30994.2"
"2043","49047","31","31398.2"
"2044","49047","31","31807.4"
"2045","49047","31","32222"
"2046","49047","31","32642"
"2047","49047","31","33067.5"
"2048","49047","31","33498.5"
"2049","49047","31","33935.1"
"2050","49047","31","34377.5"
"2051","49047","31","34825.5"
"2052","49047","31","35279.5"
"2053","49047","31","35739.3"
"2054","49047","31","36205.2"
"2055","49047","31","36677.1"
"2056","49047","31","37155.1"
"2057","49047","31","37639.4"
"2058","49047","31","38130"
"2059","49047","31","38627"
"2060","49047","31","39130.5"
"2014","49047","32","1595"
"2015","49047","32","1608"
"2016","49047","32","1612"
"2017","49047","32","1678"
"2018","49047","32","1816"
"2019","49047","32","1870"
"2020","49047","32","1904"
"2021","49047","32","2006"
"2022","49047","32","2099"
"2023","49047","32","2126.36"
"2024","49047","32","2154.07"
"2025","49047","32","2182.15"
"2026","49047","32","2210.59"
"2027","49047","32","2239.41"
"2028","49047","32","2268.6"
"2029","49047","32","2298.17"
"2030","49047","32","2328.12"
"2031","49047","32","2358.47"
"2032","49047","32","2389.21"
"2033","49047","32","2420.35"
"2034","49047","32","2451.9"
"2035","49047","32","2483.86"
"2036","49047","32","2516.23"
"2037","49047","32","2549.03"
"2038","49047","32","2582.25"
"2039","49047","32","2615.91"
"2040","49047","32","2650.01"
"2041","49047","32","2684.55"
"2042","49047","32","2719.54"
"2043","49047","32","2754.99"
"2044","49047","32","2790.9"
"2045","49047","32","2827.28"
"2046","49047","32","2864.13"
"2047","49047","32","2901.46"
"2048","49047","32","2939.28"
"2049","49047","32","2977.59"
"2050","49047","32","3016.4"
"2051","49047","32","3055.72"
"2052","49047","32","3095.55"
"2053","49047","32","3135.89"
"2054","49047","32","3176.77"
"2055","49047","32","3218.18"
"2056","49047","32","3260.12"
"2057","49047","32","3302.62"
"2058","49047","32","3345.66"
"2059","49047","32","3389.27"
"2060","49047","32","3433.45"
"2014","49047","41","128"
"2015","49047","41","121"
"2016","49047","41","120"
"2017","49047","41","118"
"2018","49047","41","118"
"2019","49047","41","133"
"2020","49047","41","113"
"2021","49047","41","112"
"2022","49047","41","126"
"2023","49047","41","127.748"
"2024","49047","41","129.52"
"2025","49047","41","131.316"
"2026","49047","41","133.137"
"2027","49047","41","134.984"
"2028","49047","41","136.856"
"2029","49047","41","138.754"
"2030","49047","41","140.679"
"2031","49047","41","142.63"
"2032","49047","41","144.608"
"2033","49047","41","146.614"
"2034","49047","41","148.648"
"2035","49047","41","150.709"
"2036","49047","41","152.8"
"2037","49047","41","154.919"
"2038","49047","41","157.068"
"2039","49047","41","159.246"
"2040","49047","41","161.455"
"2041","49047","41","163.695"
"2042","49047","41","165.965"
"2043","49047","41","168.267"
"2044","49047","41","170.601"
"2045","49047","41","172.967"
"2046","49047","41","175.366"
"2047","49047","41","177.799"
"2048","49047","41","180.265"
"2049","49047","41","182.765"
"2050","49047","41","185.3"
"2051","49047","41","187.87"
"2052","49047","41","190.476"
"2053","49047","41","193.118"
"2054","49047","41","195.796"
"2055","49047","41","198.512"
"2056","49047","41","201.265"
"2057","49047","41","204.057"
"2058","49047","41","206.887"
"2059","49047","41","209.757"
"2060","49047","41","212.666"
"2014","49047","42","8"
"2015","49047","42","8"
"2016","49047","42","7"
"2017","49047","42","7"
"2018","49047","42","6"
"2019","49047","42","7"
"2020","49047","42","7"
"2021","49047","42","7"
"2022","49047","42","7"
"2023","49047","42","7.09709"
"2024","49047","42","7.19553"
"2025","49047","42","7.29533"
"2026","49047","42","7.39651"
"2027","49047","42","7.4991"
"2028","49047","42","7.60311"
"2029","49047","42","7.70857"
"2030","49047","42","7.81549"
"2031","49047","42","7.92389"
"2032","49047","42","8.03379"
"2033","49047","42","8.14522"
"2034","49047","42","8.25819"
"2035","49047","42","8.37273"
"2036","49047","42","8.48886"
"2037","49047","42","8.6066"
"2038","49047","42","8.72597"
"2039","49047","42","8.847"
"2040","49047","42","8.96971"
"2041","49047","42","9.09412"
"2042","49047","42","9.22025"
"2043","49047","42","9.34814"
"2044","49047","42","9.4778"
"2045","49047","42","9.60925"
"2046","49047","42","9.74253"
"2047","49047","42","9.87766"
"2048","49047","42","10.0147"
"2049","49047","42","10.1536"
"2050","49047","42","10.2944"
"2051","49047","42","10.4372"
"2052","49047","42","10.5819"
"2053","49047","42","10.7287"
"2054","49047","42","10.8775"
"2055","49047","42","11.0284"
"2056","49047","42","11.1814"
"2057","49047","42","11.3364"
"2058","49047","42","11.4937"
"2059","49047","42","11.6531"
"2060","49047","42","11.8147"
"2014","49047","43","197"
"2015","49047","43","167"
"2016","49047","43","141"
"2017","49047","43","130"
"2018","49047","43","137"
"2019","49047","43","152"
"2020","49047","43","126"
"2021","49047","43","126"
"2022","49047","43","134"
"2023","49047","43","135.859"
"2024","49047","43","137.743"
"2025","49047","43","139.654"
"2026","49047","43","141.591"
"2027","49047","43","143.554"
"2028","49047","43","145.546"
"2029","49047","43","147.564"
"2030","49047","43","149.611"
"2031","49047","43","151.686"
"2032","49047","43","153.79"
"2033","49047","43","155.923"
"2034","49047","43","158.086"
"2035","49047","43","160.279"
"2036","49047","43","162.502"
"2037","49047","43","164.756"
"2038","49047","43","167.041"
"2039","49047","43","169.358"
"2040","49047","43","171.707"
"2041","49047","43","174.088"
"2042","49047","43","176.503"
"2043","49047","43","178.951"
"2044","49047","43","181.433"
"2045","49047","43","183.95"
"2046","49047","43","186.501"
"2047","49047","43","189.088"
"2048","49047","43","191.71"
"2049","49047","43","194.37"
"2050","49047","43","197.065"
"2051","49047","43","199.799"
"2052","49047","43","202.57"
"2053","49047","43","205.38"
"2054","49047","43","208.228"
"2055","49047","43","211.117"
"2056","49047","43","214.045"
"2057","49047","43","217.014"
"2058","49047","43","220.024"
"2059","49047","43","223.075"
"2060","49047","43","226.169"
"2014","49047","51","38"
"2015","49047","51","33"
"2016","49047","51","30"
"2017","49047","51","29"
"2018","49047","51","30"
"2019","49047","51","30"
"2020","49047","51","23"
"2021","49047","51","24"
"2022","49047","51","28"
"2023","49047","51","28.5195"
"2024","49047","51","29.0487"
"2025","49047","51","29.5877"
"2026","49047","51","30.1367"
"2027","49047","51","30.6959"
"2028","49047","51","31.2655"
"2029","49047","51","31.8456"
"2030","49047","51","32.4365"
"2031","49047","51","33.0384"
"2032","49047","51","33.6514"
"2033","49047","51","34.2758"
"2034","49047","51","34.9118"
"2035","49047","51","35.5596"
"2036","49047","51","36.2194"
"2037","49047","51","36.8915"
"2038","49047","51","37.576"
"2039","49047","51","38.2732"
"2040","49047","51","38.9834"
"2041","49047","51","39.7067"
"2042","49047","51","40.4435"
"2043","49047","51","41.1939"
"2044","49047","51","41.9583"
