"countyID","sourceTypeID","yearID","ageID","ageFraction"
"49003","11","2044","5","0.0461562"
"49003","11","2044","6","0.0439381"
"49003","11","2044","7","0.0421741"
"49003","11","2044","8","0.0407579"
"49003","11","2044","9","0.0389143"
"49003","11","2044","10","0.0372828"
"49003","11","2044","11","0.0354508"
"49003","11","2044","12","0.0341841"
"49003","11","2044","13","0.0327642"
"49003","11","2044","14","0.0314305"
"49003","11","2044","15","0.0301269"
"49003","11","2044","16","0.0284966"
"49003","11","2044","17","0.0273889"
"49003","11","2044","18","0.0259957"
"49003","11","2044","19","0.024398"
"49003","11","2044","20","0.0227043"
"49003","11","2044","21","0.0207594"
"49003","11","2044","22","0.0227686"
"49003","11","2044","23","0.0113951"
"49003","11","2044","24","0.00902298"
"49003","11","2044","25","0.00934522"
"49003","11","2044","26","0.00773398"
"49003","11","2044","27","0.010312"
"49003","11","2044","28","0.011601"
"49003","11","2044","29","0.0135345"
"49003","11","2044","30","0.075"
"49003","11","2045","0","0.0552986"
"49003","11","2045","1","0.0553618"
"49003","11","2045","2","0.0546495"
"49003","11","2045","3","0.051909"
"49003","11","2045","4","0.0491925"
"49003","11","2045","5","0.0465901"
"49003","11","2045","6","0.0437878"
"49003","11","2045","7","0.0416834"
"49003","11","2045","8","0.0400099"
"49003","11","2045","9","0.0386665"
"49003","11","2045","10","0.0369174"
"49003","11","2045","11","0.0353697"
"49003","11","2045","12","0.0336316"
"49003","11","2045","13","0.0324299"
"49003","11","2045","14","0.0310829"
"49003","11","2045","15","0.0298177"
"49003","11","2045","16","0.028581"
"49003","11","2045","17","0.0270343"
"49003","11","2045","18","0.0259834"
"49003","11","2045","19","0.0246618"
"49003","11","2045","20","0.023146"
"49003","11","2045","21","0.0215392"
"49003","11","2045","22","0.0196941"
"49003","11","2045","23","0.0216003"
"49003","11","2045","24","0.0108104"
"49003","11","2045","25","0.00855997"
"49003","11","2045","26","0.00886568"
"49003","11","2045","27","0.00733711"
"49003","11","2045","28","0.00978282"
"49003","11","2045","29","0.0110057"
"49003","11","2045","30","0.075"
"49003","11","2046","0","0.0554122"
"49003","11","2046","1","0.0553379"
"49003","11","2046","2","0.05434"
"49003","11","2046","3","0.0516954"
"49003","11","2046","4","0.049103"
"49003","11","2046","5","0.0465334"
"49003","11","2046","6","0.0440717"
"49003","11","2046","7","0.0414208"
"49003","11","2046","8","0.0394303"
"49003","11","2046","9","0.0378472"
"49003","11","2046","10","0.0365764"
"49003","11","2046","11","0.0349218"
"49003","11","2046","12","0.0334578"
"49003","11","2046","13","0.0318137"
"49003","11","2046","14","0.0306769"
"49003","11","2046","15","0.0294027"
"49003","11","2046","16","0.0282059"
"49003","11","2046","17","0.027036"
"49003","11","2046","18","0.025573"
"49003","11","2046","19","0.0245789"
"49003","11","2046","20","0.0233287"
"49003","11","2046","21","0.0218949"
"49003","11","2046","22","0.0203749"
"49003","11","2046","23","0.0186296"
"49003","11","2046","24","0.0204327"
"49003","11","2046","25","0.010226"
"49003","11","2046","26","0.00809726"
"49003","11","2046","27","0.00838645"
"49003","11","2046","28","0.00694051"
"49003","11","2046","29","0.00925401"
"49003","11","2046","30","0.075"
"49003","11","2047","0","0.055307"
"49003","11","2047","1","0.0553499"
"49003","11","2047","2","0.0542179"
"49003","11","2047","3","0.0513111"
"49003","11","2047","4","0.0488139"
"49003","11","2047","5","0.046366"
"49003","11","2047","6","0.0439396"
"49003","11","2047","7","0.0416151"
"49003","11","2047","8","0.039112"
"49003","11","2047","9","0.0372324"
"49003","11","2047","10","0.0357376"
"49003","11","2047","11","0.0345376"
"49003","11","2047","12","0.0329753"
"49003","11","2047","13","0.0315929"
"49003","11","2047","14","0.0300404"
"49003","11","2047","15","0.028967"
"49003","11","2047","16","0.0277638"
"49003","11","2047","17","0.0266337"
"49003","11","2047","18","0.025529"
"49003","11","2047","19","0.0241475"
"49003","11","2047","20","0.0232089"
"49003","11","2047","21","0.0220284"
"49003","11","2047","22","0.0206744"
"49003","11","2047","23","0.0192392"
"49003","11","2047","24","0.0175912"
"49003","11","2047","25","0.0192937"
"49003","11","2047","26","0.00965601"
"49003","11","2047","27","0.00764592"
"49003","11","2047","28","0.00791898"
"49003","11","2047","29","0.00655364"
