"sourceTypeID","yearID","ageID","ageFraction"
"61","2006","1","0.0379463244732161"
"61","2006","2","0.0264719452237628"
"61","2006","3","0.0276712451276919"
"61","2006","4","0.02339858641424"
"61","2006","5","0.0356838917293516"
"61","2006","6","0.0528855886293441"
"61","2006","7","0.0481548731273458"
"61","2006","8","0.0438800227812689"
"61","2006","9","0.0411030768241353"
"61","2006","10","0.0438215546553095"
"61","2006","11","0.0604454952230725"
"61","2006","12","0.0438837624453584"
"61","2006","13","0.0375670245154637"
"61","2006","14","0.0310513735146435"
"61","2006","15","0.0348541440662433"
"61","2006","16","0.0344877766100795"
"61","2006","17","0.031764913682972"
"61","2006","18","0.0287193713995149"
"61","2006","19","0.028020122986183"
"61","2006","20","0.0242079870733763"
"61","2006","21","0.023182075040986"
"61","2006","22","0.0216310431651182"
"61","2006","23","0.0192837290613441"
"61","2006","24","0.0176141569088903"
"61","2006","25","0.0155106187057401"
"61","2006","26","0.0142596419037021"
"61","2006","27","0.0138961676051383"
"61","2006","28","0.0127723450093298"
"61","2006","29","0.0117478103579239"
"61","2006","30","0.0776976862356988"
"61","2007","0","0.0435427530405768"
"61","2007","1","0.0362697363185582"
"61","2007","2","0.0378254436290685"
"61","2007","3","0.026387616869718"
"61","2007","4","0.0275830963144382"
"61","2007","5","0.023160195716936"
"61","2007","6","0.035070453014125"
"61","2007","7","0.0519764369929326"
"61","2007","8","0.0469898326818834"
"61","2007","9","0.0428184064894227"
"61","2007","10","0.0401086451182038"
"61","2007","11","0.0424544861182687"
"61","2007","12","0.0585598296963316"
"61","2007","13","0.0422074263751155"
"61","2007","14","0.0361319959992719"
"61","2007","15","0.0298652355296053"
"61","2007","16","0.0332786949868067"
"61","2007","17","0.0329288765741199"
"61","2007","18","0.0301066428796498"
"61","2007","19","0.027220089696211"
"61","2007","20","0.0263611453957392"
"61","2007","21","0.022774686649912"
"61","2007","22","0.0218095396752434"
"61","2007","23","0.0201988589759567"
"61","2007","24","0.0180069485081644"
"61","2007","25","0.0164479257429"
"61","2007","26","0.0143750310334067"
"61","2007","27","0.0132156595044198"
"61","2007","28","0.0128788138793917"
"61","2007","29","0.0117478103579239"
"61","2007","30","0.0776976862356988"
"61","2008","0","0.0167376891566994"
"61","2008","1","0.0458273984528796"
"61","2008","2","0.0381727736990473"
"61","2008","3","0.0398101074415503"
"61","2008","4","0.0277721491652948"
"61","2008","5","0.0286785685197641"
"61","2008","6","0.0237846333263682"
"61","2008","7","0.0360160112453433"
"61","2008","8","0.0527149195317761"
"61","2008","9","0.0476574641390314"
"61","2008","10","0.0434267703548358"
"61","2008","11","0.0401669728198552"
"61","2008","12","0.0425162267755518"
"61","2008","13","0.0578981518524145"
