"Index","Year","GeoID_WFRC","County_FIPS","GeoID_text","roadType","dummy","veh_11","veh_21","veh_31","veh_32","veh_41","veh_42","veh_43","veh_51","veh_52","veh_53","veh_54","veh_61","veh_62","Total"
" BV_2048","2048","0","1","BV","55","2048","0.00248","0.27395","0.65908","0.05273","0.00028","0.00009","0.00015","0.00005","0.00317","0.0002","0.00025","0.00233","0.00524","1"
" BV_2049","2049","0","1","BV","4","2049","0.00189","0.2077","0.50465","0.04052","0.00587","0.00194","0.00306","0.00107","0.06693","0.00412","0.00523","0.04798","0.10904","1"
" BV_2049","2049","0","1","BV","5","2049","0.00224","0.24636","0.59857","0.04806","0.00251","0.00083","0.00131","0.00046","0.02859","0.00176","0.00223","0.0205","0.04658","1"
" BV_2049","2049","0","1","BV","55","2049","0.00248","0.27197","0.66078","0.05305","0.00028","0.00009","0.00015","0.00005","0.0032","0.0002","0.00025","0.00229","0.00521","1"
" BV_2050","2050","0","1","BV","4","2050","0.00189","0.20625","0.50612","0.04062","0.00588","0.00194","0.00307","0.00108","0.06764","0.00416","0.00528","0.04746","0.10861","1"
" BV_2050","2050","0","1","BV","5","2050","0.00225","0.24462","0.60027","0.04817","0.00251","0.00083","0.00131","0.00046","0.02889","0.00178","0.00225","0.02027","0.04639","1"
" BV_2050","2050","0","1","BV","55","2050","0.00248","0.27003","0.66261","0.05317","0.00028","0.00009","0.00015","0.00005","0.00323","0.0002","0.00025","0.00227","0.00519","1"
" BV_2051","2051","0","1","BV","4","2051","0.00189","0.20476","0.5076","0.04072","0.00589","0.00194","0.00307","0.00109","0.06836","0.00421","0.00532","0.0469","0.10825","1"
" BV_2051","2051","0","1","BV","5","2051","0.00225","0.24281","0.60199","0.04829","0.00252","0.00083","0.00131","0.00046","0.0292","0.0018","0.00227","0.02003","0.04624","1"
" BV_2051","2051","0","1","BV","55","2051","0.00248","0.26804","0.66448","0.0533","0.00028","0.00009","0.00015","0.00005","0.00327","0.0002","0.00025","0.00224","0.00517","1"
" BV_2052","2052","0","1","BV","4","2052","0.0019","0.20336","0.50907","0.04082","0.0059","0.00194","0.00308","0.0011","0.06908","0.00425","0.00538","0.04662","0.1075","1"
" BV_2052","2052","0","1","BV","5","2052","0.00225","0.24111","0.60365","0.04841","0.00252","0.00083","0.00132","0.00047","0.0295","0.00182","0.0023","0.01991","0.04591","1"
" BV_2052","2052","0","1","BV","55","2052","0.00248","0.26614","0.66625","0.05343","0.00028","0.00009","0.00015","0.00005","0.0033","0.0002","0.00026","0.00223","0.00514","1"
" BV_2053","2053","0","1","BV","4","2053","0.0019","0.20191","0.51055","0.04093","0.00592","0.00195","0.00309","0.00111","0.0698","0.0043","0.00545","0.04633","0.10676","1"
" BV_2053","2053","0","1","BV","5","2053","0.00225","0.2394","0.60533","0.04853","0.00253","0.00083","0.00132","0.00047","0.02981","0.00183","0.00233","0.01978","0.04559","1"
" BV_2053","2053","0","1","BV","55","2053","0.00248","0.26423","0.66806","0.05355","0.00028","0.00009","0.00015","0.00005","0.00333","0.00021","0.00026","0.00221","0.0051","1"
" BV_2054","2054","0","1","BV","4","2054","0.0019","0.20046","0.51204","0.04104","0.00593","0.00195","0.00309","0.00112","0.07054","0.00434","0.00551","0.04605","0.10603","1"
" BV_2054","2054","0","1","BV","5","2054","0.00225","0.23766","0.60703","0.04865","0.00253","0.00083","0.00132","0.00048","0.03012","0.00185","0.00235","0.01966","0.04527","1"
" BV_2054","2054","0","1","BV","55","2054","0.00248","0.26227","0.66989","0.05369","0.00028","0.00009","0.00015","0.00005","0.00337","0.00021","0.00026","0.0022","0.00506","1"
" BV_2055","2055","0","1","BV","4","2055","0.0019","0.19898","0.51354","0.04115","0.00594","0.00195","0.0031","0.00114","0.07128","0.00439","0.00557","0.04575","0.10531","1"
" BV_2055","2055","0","1","BV","5","2055","0.00225","0.23588","0.60875","0.04877","0.00254","0.00083","0.00132","0.00049","0.03043","0.00187","0.00238","0.01953","0.04496","1"
" BV_2055","2055","0","1","BV","55","2055","0.00249","0.26029","0.67174","0.05382","0.00028","0.00009","0.00015","0.00005","0.0034","0.00021","0.00027","0.00218","0.00503","1"
" BV_2056","2056","0","1","BV","4","2056","0.0019","0.1975","0.51504","0.04126","0.00595","0.00196","0.0031","0.00115","0.07203","0.00443","0.00563","0.04546","0.10459","1"
" BV_2056","2056","0","1","BV","5","2056","0.00225","0.23409","0.61047","0.0489","0.00254","0.00084","0.00133","0.00049","0.03075","0.00189","0.0024","0.01941","0.04464","1"
" BV_2056","2056","0","1","BV","55","2056","0.00249","0.2583","0.6736","0.05396","0.00028","0.00009","0.00015","0.00005","0.00344","0.00021","0.00027","0.00217","0.00499","1"
" BV_2057","2057","0","1","BV","4","2057","0.0019","0.19602","0.51652","0.04137","0.00596","0.00196","0.00311","0.00116","0.07279","0.00448","0.00569","0.04517","0.10387","1"
" BV_2057","2057","0","1","BV","5","2057","0.00226","0.23228","0.61218","0.04903","0.00255","0.00084","0.00133","0.0005","0.03107","0.00191","0.00243","0.01928","0.04434","1"
" BV_2057","2057","0","1","BV","55","2057","0.00249","0.25632","0.67544","0.0541","0.00028","0.00009","0.00015","0.00006","0.00347","0.00021","0.00027","0.00216","0.00496","1"
" BV_2058","2058","0","1","BV","4","2058","0.0019","0.19453","0.51799","0.04148","0.00598","0.00196","0.00312","0.00117","0.07355","0.00452","0.00575","0.04488","0.10317","1"
" BV_2058","2058","0","1","BV","5","2058","0.00226","0.23053","0.61387","0.04916","0.00255","0.00084","0.00133","0.0005","0.03139","0.00193","0.00245","0.01916","0.04403","1"
" BV_2058","2058","0","1","BV","55","2058","0.00249","0.25435","0.67728","0.05423","0.00029","0.00009","0.00015","0.00006","0.00351","0.00022","0.00027","0.00214","0.00492","1"
" BV_2059","2059","0","1","BV","4","2059","0.00191","0.19303","0.51945","0.04159","0.00599","0.00197","0.00312","0.00119","0.07432","0.00457","0.00581","0.04459","0.10246","1"
" BV_2059","2059","0","1","BV","5","2059","0.00226","0.22874","0.61556","0.04929","0.00256","0.00084","0.00133","0.00051","0.03172","0.00195","0.00248","0.01903","0.04373","1"
" BV_2059","2059","0","1","BV","55","2059","0.00249","0.25237","0.67911","0.05437","0.00029","0.00009","0.00015","0.00006","0.00355","0.00022","0.00028","0.00213","0.00489","1"
" BV_2060","2060","0","1","BV","4","2060","0.00191","0.19156","0.52088","0.0417","0.006","0.00197","0.00313","0.0012","0.0751","0.00462","0.00587","0.0443","0.10176","1"
" BV_2060","2060","0","1","BV","5","2060","0.00226","0.22698","0.61723","0.04942","0.00256","0.00084","0.00134","0.00051","0.03205","0.00197","0.00251","0.01891","0.04342","1"
" BV_2060","2060","0","1","BV","55","2060","0.00249","0.25042","0.68093","0.05452","0.00029","0.00009","0.00015","0.00006","0.00358","0.00022","0.00028","0.00211","0.00486","1"
" BE_1990","1990","8","3","BE","4","1990","0.00165","0.62584","0.16562","0.01563","0.00442","0.00124","0.00298","0.00157","0.05059","0.00413","0.00491","0.03957","0.08185","1"
" BE_1990","1990","8","3","BE","5","1990","0.00189","0.71945","0.1904","0.01797","0.00163","0.00046","0.00109","0.00058","0.01859","0.00152","0.0018","0.01454","0.03008","1"
" BE_1990","1990","8","3","BE","55","1990","0.00201","0.76417","0.20223","0.01909","0.00029","0.00008","0.00019","0.0001","0.00331","0.00027","0.00032","0.00259","0.00535","1"
" BE_1999","1999","8","3","BE","4","1999","0.00159","0.49897","0.28163","0.02654","0.0045","0.00135","0.00264","0.00154","0.05028","0.00331","0.00398","0.03549","0.08818","1"
" BE_1999","1999","8","3","BE","5","1999","0.00182","0.57361","0.32376","0.03051","0.00166","0.0005","0.00097","0.00056","0.01848","0.00122","0.00146","0.01304","0.03241","1"
" BE_1999","1999","8","3","BE","55","1999","0.00194","0.60927","0.34388","0.03241","0.00029","0.00009","0.00017","0.0001","0.00329","0.00022","0.00026","0.00232","0.00576","1"
" BE_2000","2000","8","3","BE","4","2000","0.00139","0.48972","0.29033","0.02729","0.0045","0.00135","0.00261","0.00147","0.05039","0.00333","0.00382","0.03549","0.08831","1"
" BE_2000","2000","8","3","BE","5","2000","0.00159","0.56299","0.33376","0.03137","0.00165","0.0005","0.00096","0.00054","0.01852","0.00122","0.0014","0.01304","0.03246","1"
" BE_2000","2000","8","3","BE","55","2000","0.00169","0.59798","0.35451","0.03332","0.00029","0.00009","0.00017","0.0001","0.00329","0.00022","0.00025","0.00232","0.00577","1"
" BE_2001","2001","8","3","BE","4","2001","0.00124","0.48278","0.29688","0.02783","0.00381","0.00116","0.0022","0.0014","0.05027","0.00332","0.00374","0.03596","0.08941","1"
" BE_2001","2001","8","3","BE","5","2001","0.00143","0.55499","0.34129","0.03199","0.0014","0.00043","0.00081","0.00051","0.01848","0.00122","0.00137","0.01322","0.03286","1"
" BE_2001","2001","8","3","BE","55","2001","0.00152","0.58949","0.36251","0.03398","0.00025","0.00008","0.00014","0.00009","0.00329","0.00022","0.00024","0.00235","0.00584","1"
" BE_2002","2002","8","3","BE","4","2002","0.00122","0.47605","0.30319","0.02828","0.00387","0.0012","0.00222","0.00139","0.05175","0.00342","0.00377","0.03549","0.08815","1"
" BE_2002","2002","8","3","BE","5","2002","0.00141","0.54723","0.34855","0.03251","0.00142","0.00044","0.00082","0.00051","0.01902","0.00126","0.00139","0.01304","0.0324","1"
" BE_2002","2002","8","3","BE","55","2002","0.00149","0.58127","0.37021","0.03453","0.00025","0.00008","0.00015","0.00009","0.00338","0.00022","0.00025","0.00232","0.00576","1"
" BE_2003","2003","8","3","BE","4","2003","0.00123","0.46919","0.30952","0.02878","0.00367","0.00117","0.00222","0.00137","0.05252","0.00347","0.00379","0.03533","0.08774","1"
" BE_2003","2003","8","3","BE","5","2003","0.00142","0.53937","0.35582","0.03309","0.00135","0.00043","0.00082","0.00051","0.0193","0.00127","0.00139","0.01298","0.03225","1"
" BE_2003","2003","8","3","BE","55","2003","0.00151","0.5729","0.37794","0.03514","0.00024","0.00008","0.00015","0.00009","0.00343","0.00023","0.00025","0.00231","0.00573","1"
" BE_2004","2004","8","3","BE","4","2004","0.00158","0.45759","0.31988","0.02968","0.00383","0.00116","0.00219","0.00132","0.05221","0.00345","0.00372","0.0354","0.08799","1"
" BE_2004","2004","8","3","BE","5","2004","0.00181","0.52604","0.36773","0.03412","0.00141","0.00042","0.00081","0.00048","0.01919","0.00127","0.00137","0.01301","0.03234","1"
" BE_2004","2004","8","3","BE","55","2004","0.00193","0.55873","0.3906","0.03624","0.00025","0.00008","0.00014","0.00009","0.00341","0.00023","0.00024","0.00231","0.00575","1"
" BE_2005","2005","8","3","BE","4","2005","0.00144","0.44945","0.32747","0.03037","0.00375","0.00111","0.0021","0.00125","0.05146","0.0034","0.0036","0.03563","0.08897","1"
" BE_2005","2005","8","3","BE","5","2005","0.00165","0.51668","0.37646","0.03492","0.00138","0.00041","0.00077","0.00046","0.01891","0.00125","0.00132","0.01309","0.0327","1"
" BE_2005","2005","8","3","BE","55","2005","0.00175","0.54881","0.39986","0.03709","0.00024","0.00007","0.00014","0.00008","0.00336","0.00022","0.00024","0.00233","0.00581","1"
" BE_2006","2006","8","3","BE","4","2006","0.00199","0.43991","0.33559","0.03123","0.00386","0.00112","0.0021","0.00129","0.05521","0.00364","0.00379","0.03415","0.08612","1"
" BE_2006","2006","8","3","BE","5","2006","0.00229","0.50573","0.38579","0.0359","0.00142","0.00041","0.00077","0.00047","0.02029","0.00134","0.00139","0.01255","0.03165","1"
" BE_2006","2006","8","3","BE","55","2006","0.00244","0.53716","0.40977","0.03813","0.00025","0.00007","0.00014","0.00008","0.00361","0.00024","0.00025","0.00223","0.00563","1"
" BE_2007","2007","8","3","BE","4","2007","0.00222","0.43596","0.33897","0.03158","0.00375","0.0013","0.00215","0.0012","0.05287","0.00348","0.0036","0.03451","0.08841","1"
" BE_2007","2007","8","3","BE","5","2007","0.00255","0.50119","0.38967","0.0363","0.00138","0.00048","0.00079","0.00044","0.01943","0.00128","0.00132","0.01268","0.03249","1"
" BE_2007","2007","8","3","BE","55","2007","0.00271","0.53232","0.4139","0.03856","0.00025","0.00008","0.00014","0.00008","0.00346","0.00023","0.00023","0.00226","0.00578","1"
" BE_2008","2008","8","3","BE","4","2008","0.00221","0.43769","0.33729","0.03155","0.00374","0.00132","0.00216","0.00118","0.055","0.00362","0.00369","0.03361","0.08694","1"
" BE_2008","2008","8","3","BE","5","2008","0.00254","0.50315","0.38775","0.03627","0.00137","0.00049","0.00079","0.00044","0.02021","0.00133","0.00136","0.01235","0.03195","1"
" BE_2008","2008","8","3","BE","55","2008","0.0027","0.53443","0.41185","0.03852","0.00024","0.00009","0.00014","0.00008","0.00359","0.00024","0.00024","0.0022","0.00568","1"
" BE_2009","2009","8","3","BE","4","2009","0.00221","0.43527","0.33945","0.03179","0.00407","0.00138","0.00211","0.00118","0.05618","0.00368","0.0038","0.03285","0.08603","1"
" BE_2009","2009","8","3","BE","5","2009","0.00254","0.50039","0.39022","0.03655","0.00149","0.00051","0.00078","0.00043","0.02065","0.00135","0.0014","0.01207","0.03162","1"
" BE_2009","2009","8","3","BE","55","2009","0.00269","0.5315","0.41448","0.03882","0.00027","0.00009","0.00014","0.00008","0.00367","0.00024","0.00025","0.00215","0.00562","1"
" BE_2010","2010","8","3","BE","4","2010","0.00195","0.43072","0.34382","0.03223","0.0038","0.00136","0.00207","0.00105","0.05177","0.00337","0.00353","0.03418","0.09015","1"
" BE_2010","2010","8","3","BE","5","2010","0.00224","0.49515","0.39525","0.03705","0.0014","0.0005","0.00076","0.00039","0.01903","0.00124","0.0013","0.01256","0.03313","1"
" BE_2010","2010","8","3","BE","55","2010","0.00238","0.52594","0.41983","0.03935","0.00025","0.00009","0.00014","0.00007","0.00338","0.00022","0.00023","0.00223","0.00589","1"
" BE_2011","2011","8","3","BE","4","2011","0.00195","0.40827","0.36429","0.03422","0.0041","0.00143","0.00221","0.001","0.05196","0.00338","0.00347","0.03427","0.08945","1"
" BE_2011","2011","8","3","BE","5","2011","0.00224","0.46933","0.41879","0.03934","0.00151","0.00053","0.00081","0.00037","0.0191","0.00124","0.00128","0.01259","0.03287","1"
" BE_2011","2011","8","3","BE","55","2011","0.00238","0.4985","0.44482","0.04179","0.00027","0.00009","0.00014","0.00007","0.0034","0.00022","0.00023","0.00224","0.00585","1"
" BE_2012","2012","8","3","BE","4","2012","0.00223","0.36568","0.40283","0.03799","0.00438","0.00155","0.0023","0.00096","0.05258","0.0034","0.00351","0.03462","0.08797","1"
" BE_2012","2012","8","3","BE","5","2012","0.00257","0.42038","0.46309","0.04367","0.00161","0.00057","0.00085","0.00035","0.01932","0.00125","0.00129","0.01272","0.03233","1"
" BE_2012","2012","8","3","BE","55","2012","0.00273","0.4465","0.49188","0.04639","0.00029","0.0001","0.00015","0.00006","0.00344","0.00022","0.00023","0.00226","0.00575","1"
" BE_2013","2013","8","3","BE","4","2013","0.00212","0.37097","0.39794","0.0377","0.00437","0.00158","0.00232","0.0009","0.05202","0.00336","0.00344","0.03577","0.08751","1"
" BE_2013","2013","8","3","BE","5","2013","0.00243","0.42648","0.45747","0.04334","0.0016","0.00058","0.00085","0.00033","0.01912","0.00123","0.00126","0.01315","0.03216","1"
" BE_2013","2013","8","3","BE","55","2013","0.00259","0.45296","0.48591","0.04604","0.00029","0.0001","0.00015","0.00006","0.0034","0.00022","0.00022","0.00234","0.00572","1"
" BE_2014","2014","8","3","BE","4","2014","0.00205","0.36642","0.40202","0.03824","0.00444","0.0017","0.00246","0.00086","0.05266","0.00339","0.00347","0.03659","0.0857","1"
" BE_2014","2014","8","3","BE","5","2014","0.00236","0.42121","0.46216","0.04396","0.00163","0.00063","0.0009","0.00032","0.01935","0.00125","0.00128","0.01345","0.0315","1"
" BE_2014","2014","8","3","BE","55","2014","0.0025","0.44742","0.49089","0.04669","0.00029","0.00011","0.00016","0.00006","0.00344","0.00022","0.00023","0.00239","0.0056","1"
" BE_2015","2015","8","3","BE","4","2015","0.00196","0.35974","0.40802","0.039","0.00452","0.00176","0.00244","0.00081","0.05285","0.0034","0.0034","0.03768","0.08442","1"
" BE_2015","2015","8","3","BE","5","2015","0.00226","0.41355","0.46905","0.04483","0.00166","0.00065","0.0009","0.0003","0.01942","0.00125","0.00125","0.01385","0.03103","1"
" BE_2015","2015","8","3","BE","55","2015","0.0024","0.43928","0.49821","0.04762","0.0003","0.00011","0.00016","0.00005","0.00345","0.00022","0.00022","0.00246","0.00552","1"
" BE_2016","2016","8","3","BE","4","2016","0.002","0.35313","0.41384","0.03977","0.00454","0.00173","0.00229","0.00076","0.05343","0.00344","0.00337","0.03926","0.08244","1"
" BE_2016","2016","8","3","BE","5","2016","0.0023","0.40593","0.47575","0.04572","0.00167","0.00064","0.00084","0.00028","0.01964","0.00126","0.00124","0.01443","0.0303","1"
" BE_2016","2016","8","3","BE","55","2016","0.00244","0.43118","0.50532","0.04856","0.0003","0.00011","0.00015","0.00005","0.00349","0.00022","0.00022","0.00257","0.00539","1"
" BE_2017","2017","8","3","BE","4","2017","0.00195","0.34326","0.42259","0.04092","0.00468","0.00175","0.0023","0.00071","0.05303","0.00342","0.0033","0.04064","0.08145","1"
" BE_2017","2017","8","3","BE","5","2017","0.00224","0.39463","0.4858","0.04704","0.00172","0.00064","0.00084","0.00026","0.01949","0.00126","0.00121","0.01494","0.02993","1"
" BE_2017","2017","8","3","BE","55","2017","0.00238","0.41914","0.51601","0.04996","0.00031","0.00011","0.00015","0.00005","0.00347","0.00022","0.00022","0.00266","0.00532","1"
" BE_2018","2018","8","3","BE","4","2018","0.00199","0.34761","0.41501","0.03939","0.00478","0.00179","0.00234","0.00073","0.05132","0.00329","0.00333","0.04354","0.08488","1"
" BE_2018","2018","8","3","BE","5","2018","0.0023","0.40109","0.47887","0.04545","0.00176","0.00066","0.00086","0.00027","0.01893","0.00121","0.00123","0.01606","0.03131","1"
" BE_2018","2018","8","3","BE","55","2018","0.00245","0.42677","0.50954","0.04836","0.00031","0.00012","0.00015","0.00005","0.00337","0.00022","0.00022","0.00286","0.00558","1"
" BE_2019","2019","8","3","BE","4","2019","0.00196","0.36835","0.41259","0.03939","0.0051","0.00196","0.00251","0.00075","0.04865","0.00311","0.00331","0.03861","0.07371","1"
" BE_2019","2019","8","3","BE","5","2019","0.00223","0.41903","0.46932","0.04481","0.00185","0.00071","0.00091","0.00027","0.01769","0.00113","0.0012","0.01404","0.02681","1"
" BE_2019","2019","8","3","BE","55","2019","0.00236","0.44284","0.49601","0.04736","0.00033","0.00013","0.00016","0.00005","0.00313","0.0002","0.00021","0.00248","0.00474","1"
" BE_2020","2020","8","3","BE","4","2020","0.00192","0.38414","0.40116","0.03854","0.00488","0.00194","0.00243","0.00074","0.04687","0.00299","0.00319","0.03909","0.07211","1"
