"yearID","countyID","sourceTypeID","activitytypeID","activitytype","activity"
"2051","49001","31","1","distance","663963"
"2051","49001","21","1","distance","166186"
"2051","49001","11","1","distance","2137"
"2050","49001","62","1","distance","93789"
"2050","49001","61","1","distance","36385"
"2050","49001","54","1","distance","3978"
"2050","49001","53","1","distance","3887"
"2050","49001","52","1","distance","61566"
"2050","49001","51","1","distance","652"
"2050","49001","43","1","distance","2006"
"2050","49001","42","1","distance","1097"
"2050","49001","41","1","distance","3953"
"2050","49001","32","1","distance","53365"
"2050","49001","31","1","distance","655475"
"2050","49001","21","1","distance","165748"
"2050","49001","11","1","distance","2114"
"2049","49001","62","1","distance","93228"
"2049","49001","61","1","distance","36419"
"2049","49001","54","1","distance","3903"
"2049","49001","53","1","distance","3808"
"2049","49001","52","1","distance","60318"
"2049","49001","51","1","distance","640"
"2049","49001","43","1","distance","1982"
"2049","49001","42","1","distance","1085"
"2049","49001","41","1","distance","3906"
"2049","49001","32","1","distance","52708"
"2049","49001","31","1","distance","647117"
"2049","49001","21","1","distance","165277"
"2049","49001","11","1","distance","2092"
"2048","49001","62","1","distance","92854"
"2048","49001","61","1","distance","36615"
"2048","49001","54","1","distance","3837"
"2048","49001","53","1","distance","3742"
"2048","49001","52","1","distance","59279"
"2048","49001","51","1","distance","629"
"2048","49001","43","1","distance","1964"
"2048","49001","42","1","distance","1077"
"2048","49001","41","1","distance","3871"
"2048","49001","32","1","distance","51912"
"2048","49001","31","1","distance","639596"
"2048","49001","21","1","distance","164978"
"2048","49001","11","1","distance","2072"
"2047","49001","62","1","distance","92824"
"2047","49001","61","1","distance","36643"
"2047","49001","54","1","distance","3763"
"2047","49001","53","1","distance","3680"
"2047","49001","52","1","distance","58304"
"2047","49001","51","1","distance","618"
"2047","49001","43","1","distance","1947"
"2047","49001","42","1","distance","1069"
"2047","49001","41","1","distance","3840"
"2047","49001","32","1","distance","51237"
"2047","49001","31","1","distance","632041"
"2047","49001","21","1","distance","164678"
"2047","49001","11","1","distance","2052"
"2046","49001","62","1","distance","92788"
"2046","49001","61","1","distance","36550"
"2046","49001","54","1","distance","3694"
"2046","49001","53","1","distance","3613"
"2046","49001","52","1","distance","57251"
"2046","49001","51","1","distance","607"
"2046","49001","43","1","distance","1928"
"2046","49001","42","1","distance","1060"
"2046","49001","41","1","distance","3802"
"2046","49001","32","1","distance","50588"
"2046","49001","31","1","distance","624579"
"2046","49001","21","1","distance","164460"
"2046","49001","11","1","distance","2032"
"2045","49001","62","1","distance","92789"
"2045","49001","61","1","distance","36428"
"2045","49001","54","1","distance","3628"
"2045","49001","53","1","distance","3548"
"2045","49001","52","1","distance","56237"
"2045","49001","51","1","distance","596"
"2045","49001","43","1","distance","1911"
"2045","49001","42","1","distance","1052"
"2045","49001","41","1","distance","3764"
"2045","49001","32","1","distance","49996"
"2045","49001","31","1","distance","617566"
"2045","49001","21","1","distance","164294"
"2045","49001","11","1","distance","2014"
"2044","49001","62","1","distance","92811"
"2044","49001","61","1","distance","36354"
"2044","49001","54","1","distance","3568"
"2044","49001","53","1","distance","3490"
"2044","49001","52","1","distance","55328"
"2044","49001","51","1","distance","588"
"2044","49001","43","1","distance","1896"
"2044","49001","42","1","distance","1046"
"2044","49001","41","1","distance","3731"
"2044","49001","32","1","distance","49460"
"2044","49001","31","1","distance","611107"
"2044","49001","21","1","distance","164524"
"2044","49001","11","1","distance","1998"
"2043","49001","62","1","distance","92743"
"2043","49001","61","1","distance","36229"
"2043","49001","54","1","distance","3498"
"2043","49001","53","1","distance","3432"
"2043","49001","52","1","distance","54436"
"2043","49001","51","1","distance","579"
"2043","49001","43","1","distance","1879"
"2043","49001","42","1","distance","1038"
"2043","49001","41","1","distance","3697"
"2043","49001","32","1","distance","48951"
"2043","49001","31","1","distance","604898"
"2043","49001","21","1","distance","164833"
"2043","49001","11","1","distance","1983"
"2042","49001","62","1","distance","92580"
"2042","49001","61","1","distance","36070"
"2042","49001","54","1","distance","3427"
"2042","49001","53","1","distance","3372"
"2042","49001","52","1","distance","53523"
"2042","49001","51","1","distance","569"
"2042","49001","43","1","distance","1863"
"2042","49001","42","1","distance","1029"
"2042","49001","41","1","distance","3659"
"2042","49001","32","1","distance","48449"
"2042","49001","31","1","distance","598784"
"2042","49001","21","1","distance","165211"
"2042","49001","11","1","distance","1969"
"2041","49001","62","1","distance","92321"
"2041","49001","61","1","distance","35898"
"2041","49001","54","1","distance","3366"
"2041","49001","53","1","distance","3312"
"2041","49001","52","1","distance","52575"
"2041","49001","51","1","distance","560"
"2041","49001","43","1","distance","1843"
"2041","49001","42","1","distance","1019"
"2041","49001","41","1","distance","3621"
"2041","49001","32","1","distance","47934"
"2041","49001","31","1","distance","592495"
"2041","49001","21","1","distance","165584"
"2041","49001","11","1","distance","1954"
"2040","49001","62","1","distance","92028"
"2040","49001","61","1","distance","35740"
"2040","49001","54","1","distance","3297"
"2040","49001","53","1","distance","3250"
"2040","49001","52","1","distance","51614"
"2040","49001","51","1","distance","551"
"2040","49001","43","1","distance","1822"
"2040","49001","42","1","distance","1010"
"2040","49001","41","1","distance","3583"
"2040","49001","32","1","distance","47426"
"2040","49001","31","1","distance","586129"
"2040","49001","21","1","distance","166209"
"2040","49001","11","1","distance","1940"
"2039","49001","62","1","distance","91713"
"2039","49001","61","1","distance","35634"
"2039","49001","54","1","distance","3217"
"2039","49001","53","1","distance","3191"
"2039","49001","52","1","distance","50710"
"2039","49001","51","1","distance","541"
"2039","49001","43","1","distance","1802"
"2039","49001","42","1","distance","1001"
"2039","49001","41","1","distance","3547"
"2039","49001","32","1","distance","46923"
"2039","49001","31","1","distance","579730"
"2039","49001","21","1","distance","166999"
"2039","49001","11","1","distance","1926"
"2038","49001","62","1","distance","91414"
"2038","49001","61","1","distance","35579"
"2038","49001","54","1","distance","3141"
"2038","49001","53","1","distance","3137"
"2038","49001","52","1","distance","49866"
"2038","49001","51","1","distance","530"
"2038","49001","43","1","distance","1782"
"2038","49001","42","1","distance","995"
"2038","49001","41","1","distance","3514"
"2038","49001","32","1","distance","46436"
"2038","49001","31","1","distance","573634"
"2038","49001","21","1","distance","168148"
"2038","49001","11","1","distance","1914"
"2037","49001","62","1","distance","91047"
"2037","49001","61","1","distance","35515"
"2037","49001","54","1","distance","3084"
"2037","49001","53","1","distance","3087"
"2037","49001","52","1","distance","49028"
"2037","49001","51","1","distance","523"
"2037","49001","43","1","distance","1761"
"2037","49001","42","1","distance","989"
"2037","49001","41","1","distance","3482"
"2037","49001","32","1","distance","45929"
"2037","49001","31","1","distance","567078"
"2037","49001","21","1","distance","169712"
"2037","49001","11","1","distance","1902"
"2036","49001","62","1","distance","90580"
"2036","49001","61","1","distance","35507"
"2036","49001","54","1","distance","3020"
"2036","49001","53","1","distance","3037"
"2036","49001","52","1","distance","48179"
"2036","49001","51","1","distance","508"
"2036","49001","43","1","distance","1741"
"2036","49001","42","1","distance","983"
"2036","49001","41","1","distance","3447"
"2036","49001","32","1","distance","45448"
"2036","49001","31","1","distance","560497"
"2036","49001","21","1","distance","171757"
"2036","49001","11","1","distance","1891"
"2035","49001","62","1","distance","90386"
"2035","49001","61","1","distance","35452"
"2035","49001","54","1","distance","2967"
"2035","49001","53","1","distance","2993"
"2035","49001","52","1","distance","47388"
"2035","49001","51","1","distance","496"
"2035","49001","43","1","distance","1726"
"2035","49001","42","1","distance","978"
"2035","49001","41","1","distance","3414"
"2035","49001","32","1","distance","44971"
"2035","49001","31","1","distance","553910"
"2035","49001","21","1","distance","174325"
"2035","49001","11","1","distance","1882"
"2034","49001","62","1","distance","90168"
"2034","49001","61","1","distance","35296"
"2034","49001","54","1","distance","2904"
"2034","49001","53","1","distance","2945"
"2034","49001","52","1","distance","46541"
"2034","49001","51","1","distance","485"
"2034","49001","43","1","distance","1707"
"2034","49001","42","1","distance","971"
"2034","49001","41","1","distance","3380"
"2034","49001","32","1","distance","44435"
"2034","49001","31","1","distance","546224"
"2034","49001","21","1","distance","177138"
"2034","49001","11","1","distance","1870"
"2033","49001","62","1","distance","90053"
"2033","49001","61","1","distance","35134"
"2033","49001","54","1","distance","2833"
"2033","49001","53","1","distance","2897"
"2033","49001","52","1","distance","45733"
"2033","49001","51","1","distance","474"
"2033","49001","43","1","distance","1689"
"2033","49001","42","1","distance","965"
"2033","49001","41","1","distance","3348"
"2033","49001","32","1","distance","43866"
"2033","49001","31","1","distance","537820"
"2033","49001","21","1","distance","180231"
"2033","49001","11","1","distance","1858"
"2032","49001","62","1","distance","89907"
"2032","49001","61","1","distance","34959"
"2032","49001","54","1","distance","2761"
"2032","49001","53","1","distance","2850"
"2032","49001","52","1","distance","44921"
"2032","49001","51","1","distance","462"
"2032","49001","43","1","distance","1672"
"2032","49001","42","1","distance","960"
"2032","49001","41","1","distance","3312"
"2032","49001","32","1","distance","43335"
"2032","49001","31","1","distance","529806"
"2032","49001","21","1","distance","183875"
"2032","49001","11","1","distance","1848"
"2031","49001","62","1","distance","89567"
"2031","49001","61","1","distance","34743"
"2031","49001","54","1","distance","2686"
"2031","49001","53","1","distance","2797"
"2031","49001","52","1","distance","44025"
"2031","49001","51","1","distance","451"
"2031","49001","43","1","distance","1651"
"2031","49001","42","1","distance","953"
"2031","49001","41","1","distance","3271"
"2031","49001","32","1","distance","42854"
"2031","49001","31","1","distance","522214"
"2031","49001","21","1","distance","188128"
"2031","49001","11","1","distance","1841"
"2030","49001","62","1","distance","89427"
"2030","49001","61","1","distance","34603"
"2030","49001","54","1","distance","2629"
"2030","49001","53","1","distance","2756"
"2030","49001","52","1","distance","43284"
"2030","49001","51","1","distance","441"
"2030","49001","43","1","distance","1635"
"2030","49001","42","1","distance","950"
"2030","49001","41","1","distance","3238"
"2030","49001","32","1","distance","42318"
"2030","49001","31","1","distance","513962"
"2030","49001","21","1","distance","192607"
"2030","49001","11","1","distance","1833"
"2029","49001","62","1","distance","89320"
"2029","49001","61","1","distance","34473"
"2029","49001","54","1","distance","2584"
"2029","49001","53","1","distance","2720"
"2029","49001","52","1","distance","42664"
"2029","49001","51","1","distance","433"
"2029","49001","43","1","distance","1622"
"2029","49001","42","1","distance","948"
"2029","49001","41","1","distance","3209"
"2029","49001","32","1","distance","41736"
"2029","49001","31","1","distance","505021"
"2029","49001","21","1","distance","197204"
"2029","49001","11","1","distance","1824"
"2028","49001","62","1","distance","89065"
"2028","49001","61","1","distance","34244"
"2028","49001","54","1","distance","2546"
"2028","49001","53","1","distance","2688"
"2028","49001","52","1","distance","42103"
"2028","49001","51","1","distance","427"
"2028","49001","43","1","distance","1608"
"2028","49001","42","1","distance","947"
"2028","49001","41","1","distance","3178"
"2028","49001","32","1","distance","41067"
"2028","49001","31","1","distance","494960"
"2028","49001","21","1","distance","201771"
"2028","49001","11","1","distance","1812"
"2027","49001","62","1","distance","88550"
"2027","49001","61","1","distance","33850"
"2027","49001","54","1","distance","2495"
"2027","49001","53","1","distance","2651"
"2027","49001","52","1","distance","41522"
"2027","49001","51","1","distance","421"
"2027","49001","43","1","distance","1590"
"2027","49001","42","1","distance","943"
"2027","49001","41","1","distance","3139"
"2027","49001","32","1","distance","40316"
"2027","49001","31","1","distance","483850"
"2027","49001","21","1","distance","206099"
"2027","49001","11","1","distance","1796"
"2026","49001","62","1","distance","87967"
"2026","49001","61","1","distance","33357"
"2026","49001","54","1","distance","2453"
"2026","49001","53","1","distance","2613"
"2026","49001","52","1","distance","40934"
"2026","49001","51","1","distance","416"
"2026","49001","43","1","distance","1568"
"2026","49001","42","1","distance","938"
"2026","49001","41","1","distance","3099"
"2026","49001","32","1","distance","39529"
"2026","49001","31","1","distance","472239"
"2026","49001","21","1","distance","210412"
"2026","49001","11","1","distance","1779"
"2025","49001","62","1","distance","87244"
"2025","49001","61","1","distance","32785"
"2025","49001","54","1","distance","2408"
"2025","49001","53","1","distance","2570"
"2025","49001","52","1","distance","40293"
"2025","49001","51","1","distance","410"
"2025","49001","43","1","distance","1545"
"2025","49001","42","1","distance","931"
"2025","49001","41","1","distance","3053"
"2025","49001","32","1","distance","38821"
"2025","49001","31","1","distance","461608"
"2025","49001","21","1","distance","215274"
"2025","49001","11","1","distance","1766"
"2024","49001","62","1","distance","87101"
"2024","49001","61","1","distance","32220"
"2024","49001","54","1","distance","2387"
"2024","49001","53","1","distance","2538"
"2024","49001","52","1","distance","39867"
"2024","49001","51","1","distance","407"
"2024","49001","43","1","distance","1527"
"2024","49001","42","1","distance","929"
"2024","49001","41","1","distance","3023"
"2024","49001","32","1","distance","38245"
"2024","49001","31","1","distance","452478"
"2024","49001","21","1","distance","220962"
"2024","49001","11","1","distance","1759"
"2023","49001","62","1","distance","87380"
"2023","49001","61","1","distance","31952"
"2023","49001","54","1","distance","2385"
"2023","49001","53","1","distance","2529"
"2023","49001","52","1","distance","39808"
"2023","49001","51","1","distance","409"
"2023","49001","43","1","distance","1522"
"2023","49001","42","1","distance","934"
"2023","49001","41","1","distance","3014"
"2023","49001","32","1","distance","37572"
"2023","49001","31","1","distance","442216"
"2023","49001","21","1","distance","225654"
"2023","49001","11","1","distance","1747"
"2022","49001","62","1","distance","87908"
"2022","49001","61","1","distance","31838"
"2022","49001","54","1","distance","2401"
"2022","49001","53","1","distance","2538"
"2022","49001","52","1","distance","40045"
"2022","49001","51","1","distance","414"
"2022","49001","43","1","distance","1524"
"2022","49001","42","1","distance","945"
"2022","49001","41","1","distance","3022"
"2022","49001","32","1","distance","36434"
"2022","49001","31","1","distance","426691"
"2022","49001","21","1","distance","227245"
"2022","49001","11","1","distance","1713"
"2021","49001","62","1","distance","86080"
"2021","49001","61","1","distance","30967"
"2021","49001","54","1","distance","2335"
"2021","49001","53","1","distance","2468"
"2021","49001","52","1","distance","39004"
"2021","49001","51","1","distance","406"
"2021","49001","43","1","distance","1483"
"2021","49001","42","1","distance","928"
"2021","49001","41","1","distance","2945"
"2021","49001","32","1","distance","34354"
"2021","49001","31","1","distance","400414"
"2021","49001","21","1","distance","224315"
"2021","49001","11","1","distance","1638"
"2020","49001","62","1","distance","78094"
"2020","49001","61","1","distance","29077"
"2020","49001","54","1","distance","2090"
"2020","49001","53","1","distance","2201"
"2020","49001","52","1","distance","34848"
"2020","49001","51","1","distance","368"
"2020","49001","43","1","distance","1330"
"2020","49001","42","1","distance","850"
"2020","49001","41","1","distance","2614"
"2020","49001","32","1","distance","31167"
"2020","49001","31","1","distance","361026"
"2020","49001","21","1","distance","216928"
"2020","49001","11","1","distance","1490"
"2019","49001","62","1","distance","75521"
"2019","49001","61","1","distance","28710"
"2019","49001","54","1","distance","2313"
"2019","49001","53","1","distance","2313"
"2019","49001","52","1","distance","36786"
"2019","49001","51","1","distance","421"
"2019","49001","43","1","distance","1587"
"2019","49001","42","1","distance","1041"
"2019","49001","41","1","distance","3103"
"2019","49001","32","1","distance","34708"
"2019","49001","31","1","distance","399687"
"2019","49001","21","1","distance","256003"
"2019","49001","11","1","distance","1634"
"2018","49001","62","1","distance","78480"
"2018","49001","61","1","distance","30668"
"2018","49001","54","1","distance","2329"
"2018","49001","53","1","distance","2222"
"2018","49001","52","1","distance","35497"
"2018","49001","51","1","distance","435"
"2018","49001","43","1","distance","1615"
"2018","49001","42","1","distance","1062"
"2018","49001","41","1","distance","3157"
"2018","49001","32","1","distance","33319"
"2018","49001","31","1","distance","391404"
"2018","49001","21","1","distance","258486"
"2018","49001","11","1","distance","1666"
"2017","49001","62","1","distance","78350"
"2017","49001","61","1","distance","29626"
"2017","49001","54","1","distance","2256"
"2017","49001","53","1","distance","2134"
"2017","49001","52","1","distance","34104"
"2017","49001","51","1","distance","448"
"2017","49001","43","1","distance","1512"
"2017","49001","42","1","distance","1022"
"2017","49001","41","1","distance","2955"
"2017","49001","32","1","distance","32183"
"2017","49001","31","1","distance","381212"
"2017","49001","21","1","distance","263850"
"2017","49001","11","1","distance","1672"
"2016","49001","62","1","distance","76724"
"2016","49001","61","1","distance","27686"
"2016","49001","54","1","distance","2233"
"2016","49001","53","1","distance","2079"
"2016","49001","52","1","distance","33237"
"2016","49001","51","1","distance","468"
"2016","49001","43","1","distance","1459"
"2016","49001","42","1","distance","979"
"2016","49001","41","1","distance","2772"
"2016","49001","32","1","distance","30972"
"2016","49001","31","1","distance","369641"
"2016","49001","21","1","distance","268742"
"2016","49001","11","1","distance","1697"
"2015","49001","62","1","distance","76654"
"2015","49001","61","1","distance","25924"
"2015","49001","54","1","distance","2196"
"2015","49001","53","1","distance","2006"
"2015","49001","52","1","distance","32080"
"2015","49001","51","1","distance","483"
"2015","49001","43","1","distance","1513"
"2015","49001","42","1","distance","971"
"2015","49001","41","1","distance","2691"
"2015","49001","32","1","distance","29615"
"2015","49001","31","1","distance","355393"
"2015","49001","21","1","distance","266997"
"2015","49001","11","1","distance","1627"
"2014","49001","62","1","distance","77697"
"2014","49001","61","1","distance","25134"
"2014","49001","54","1","distance","2239"
"2014","49001","53","1","distance","1995"
"2014","49001","52","1","distance","31919"
"2014","49001","51","1","distance","516"
"2014","49001","43","1","distance","1527"
"2014","49001","42","1","distance","939"
"2014","49001","41","1","distance","2638"
"2014","49001","32","1","distance","28315"
"2014","49001","31","1","distance","341429"
"2014","49001","21","1","distance","265149"
"2014","49001","11","1","distance","1658"
"2013","49001","62","1","distance","78237"
"2013","49001","61","1","distance","24232"
"2013","49001","54","1","distance","2188"
"2013","49001","53","1","distance","1949"
"2013","49001","52","1","distance","31088"
"2013","49001","51","1","distance","532"
"2013","49001","43","1","distance","1420"
"2013","49001","42","1","distance","861"
"2013","49001","41","1","distance","2559"
"2013","49001","32","1","distance","27579"
"2013","49001","31","1","distance","333847"
"2013","49001","21","1","distance","265177"
"2013","49001","11","1","distance","1690"
"2012","49001","62","1","distance","76975"
"2012","49001","61","1","distance","22955"
"2012","49001","54","1","distance","2182"
"2012","49001","53","1","distance","1935"
"2012","49001","52","1","distance","30759"
"2012","49001","51","1","distance","554"
"2012","49001","43","1","distance","1379"
"2012","49001","42","1","distance","827"
"2012","49001","41","1","distance","2511"
"2012","49001","32","1","distance","27657"
"2012","49001","31","1","distance","336330"
"2012","49001","21","1","distance","260140"
"2012","49001","11","1","distance","1775"
"2011","49001","62","1","distance","77759"
"2011","49001","61","1","distance","22571"
"2011","49001","54","1","distance","2145"
"2011","49001","53","1","distance","1907"
"2011","49001","52","1","distance","30198"
"2011","49001","51","1","distance","575"
"2011","49001","43","1","distance","1315"
"2011","49001","42","1","distance","755"
"2011","49001","41","1","distance","2339"
"2011","49001","32","1","distance","24745"
"2011","49001","31","1","distance","302086"
"2011","49001","21","1","distance","288463"
"2011","49001","11","1","distance","1539"
"2010","49001","62","1","distance","83736"
"2010","49001","61","1","distance","24058"
"2010","49001","54","1","distance","2329"
"2010","49001","53","1","distance","2034"
"2010","49001","52","1","distance","32146"
"2010","49001","51","1","distance","644"
"2010","49001","43","1","distance","1316"
"2010","49001","42","1","distance","768"
"2010","49001","41","1","distance","2312"
"2010","49001","32","1","distance","23266"
"2010","49001","31","1","distance","284694"
"2010","49001","21","1","distance","303891"
"2010","49001","11","1","distance","1537"
"2009","49001","62","1","distance","79886"
"2009","49001","61","1","distance","23116"
"2009","49001","54","1","distance","2510"
"2009","49001","53","1","distance","2218"
"2009","49001","52","1","distance","34878"
"2009","49001","51","1","distance","722"
"2009","49001","43","1","distance","1342"
"2009","49001","42","1","distance","777"
"2009","49001","41","1","distance","2476"
"2009","49001","32","1","distance","22824"
"2009","49001","31","1","distance","279503"
"2009","49001","21","1","distance","305392"
"2009","49001","11","1","distance","1728"
"2008","49001","62","1","distance","87007"
"2008","49001","61","1","distance","25488"
"2008","49001","54","1","distance","2627"
"2008","49001","53","1","distance","2351"
"2008","49001","52","1","distance","36796"
"2008","49001","51","1","distance","782"
"2008","49001","43","1","distance","1479"
"2008","49001","42","1","distance","804"
"2008","49001","41","1","distance","2455"
"2008","49001","32","1","distance","22621"
"2008","49001","31","1","distance","277387"
"2008","49001","21","1","distance","306699"
"2008","49001","11","1","distance","1727"
"2007","49001","62","1","distance","86904"
"2007","49001","61","1","distance","25705"
"2007","49001","54","1","distance","2513"
"2007","49001","53","1","distance","2223"
"2007","49001","52","1","distance","34739"
"2007","49001","51","1","distance","777"
"2007","49001","43","1","distance","1447"
"2007","49001","42","1","distance","776"
"2007","49001","41","1","distance","2417"
"2007","49001","32","1","distance","23168"
"2007","49001","31","1","distance","285233"
"2007","49001","21","1","distance","312580"
"2007","49001","11","1","distance","1776"
"2006","49001","62","1","distance","83220"
"2006","49001","61","1","distance","25004"
"2006","49001","54","1","distance","2601"
"2006","49001","53","1","distance","2286"
"2006","49001","52","1","distance","35664"
"2006","49001","51","1","distance","821"
"2006","49001","43","1","distance","1391"
"2006","49001","42","1","distance","659"
"2006","49001","41","1","distance","2443"
"2006","49001","32","1","distance","22813"
"2006","49001","31","1","distance","281174"
"2006","49001","21","1","distance","314060"
"2006","49001","11","1","distance","1590"
"2005","49001","62","1","distance","81918"
"2005","49001","61","1","distance","24856"
"2005","49001","54","1","distance","2358"
"2005","49001","53","1","distance","2030"
"2005","49001","52","1","distance","31673"
"2005","49001","51","1","distance","758"
"2005","49001","43","1","distance","1325"
"2005","49001","42","1","distance","623"
"2005","49001","41","1","distance","2263"
"2005","49001","32","1","distance","22143"
"2005","49001","31","1","distance","273810"
"2005","49001","21","1","distance","320200"
"2005","49001","11","1","distance","1143"
"2004","49001","62","1","distance","80776"
"2004","49001","61","1","distance","24624"
"2004","49001","54","1","distance","2429"
"2004","49001","53","1","distance","2054"
"2004","49001","52","1","distance","32043"
"2004","49001","51","1","distance","799"
"2004","49001","43","1","distance","1377"
"2004","49001","42","1","distance","645"
"2004","49001","41","1","distance","2307"
"2004","49001","32","1","distance","21428"
"2004","49001","31","1","distance","264889"
"2004","49001","21","1","distance","322862"
"2004","49001","11","1","distance","1243"
"2003","49001","62","1","distance","81024"
"2003","49001","61","1","distance","24719"
"2003","49001","54","1","distance","2485"
"2003","49001","53","1","distance","2080"
"2003","49001","52","1","distance","32422"
"2003","49001","51","1","distance","838"
"2003","49001","43","1","distance","1403"
"2003","49001","42","1","distance","659"
"2003","49001","41","1","distance","2222"
"2003","49001","32","1","distance","20194"
"2003","49001","31","1","distance","249066"
"2003","49001","21","1","distance","321695"
"2003","49001","11","1","distance","945"
"2002","49001","62","1","distance","78544"
"2002","49001","61","1","distance","23959"
"2002","49001","54","1","distance","2388"
"2002","49001","53","1","distance","1979"
"2002","49001","52","1","distance","30826"
"2002","49001","51","1","distance","820"
"2002","49001","43","1","distance","1356"
"2002","49001","42","1","distance","651"
"2002","49001","41","1","distance","2262"
"2002","49001","32","1","distance","19656"
"2002","49001","31","1","distance","241672"
"2002","49001","21","1","distance","323309"
"2002","49001","11","1","distance","927"
"2001","49001","62","1","distance","78919"
"2001","49001","61","1","distance","24052"
"2001","49001","54","1","distance","2345"
"2001","49001","53","1","distance","1903"
"2001","49001","52","1","distance","29662"
"2001","49001","51","1","distance","816"
"2001","49001","43","1","distance","1329"
"2001","49001","42","1","distance","621"
"2001","49001","41","1","distance","2206"
"2001","49001","32","1","distance","18912"
"2001","49001","31","1","distance","231377"
"2001","49001","21","1","distance","320588"
"2001","49001","11","1","distance","923"
"2000","49001","62","1","distance","75331"
"2000","49001","61","1","distance","22937"
"2000","49001","54","1","distance","2317"
"2000","49001","53","1","distance","1843"
"2000","49001","52","1","distance","28738"
"2000","49001","51","1","distance","829"
"2000","49001","43","1","distance","1524"
"2000","49001","42","1","distance","702"
"2000","49001","41","1","distance","2514"
"2000","49001","32","1","distance","18241"
"2000","49001","31","1","distance","222561"
"2000","49001","21","1","distance","319872"
"2000","49001","11","1","distance","1011"
"1999","49001","62","1","distance","75140"
"1999","49001","61","1","distance","22918"
"1999","49001","54","1","distance","2410"
"1999","49001","53","1","distance","1830"
"1999","49001","52","1","distance","28645"
"1999","49001","51","1","distance","864"
"1999","49001","43","1","distance","1540"
"1999","49001","42","1","distance","701"
"1999","49001","41","1","distance","2516"
"1999","49001","32","1","distance","17330"
"1999","49001","31","1","distance","210892"
"1999","49001","21","1","distance","318365"
"1999","49001","11","1","distance","1130"
"1990","49001","62","1","distance","47470"
"1990","49001","61","1","distance","17390"
"1990","49001","54","1","distance","2024"
"1990","49001","53","1","distance","1557"
"1990","49001","52","1","distance","19613"
"1990","49001","51","1","distance","602"
"1990","49001","43","1","distance","1181"
"1990","49001","42","1","distance","438"
"1990","49001","41","1","distance","1682"
"1990","49001","32","1","distance","8226"
"1990","49001","31","1","distance","99963"
"1990","49001","21","1","distance","321843"
"1990","49001","11","1","distance","947"
"2060","49003","62","1","distance","185314"
"2060","49003","61","1","distance","94532"
"2060","49003","54","1","distance","13134"
"2060","49003","53","1","distance","14000"
"2060","49003","52","1","distance","215639"
"2060","49003","51","1","distance","2315"
"2060","49003","43","1","distance","6306"
"2060","49003","42","1","distance","3865"
"2060","49003","41","1","distance","12974"
"2060","49003","32","1","distance","234853"
"2060","49003","31","1","distance","2521101"
"2060","49003","21","1","distance","675217"
"2060","49003","11","1","distance","8365"
"2059","49003","62","1","distance","184744"
"2059","49003","61","1","distance","94203"
"2059","49003","54","1","distance","12866"
"2059","49003","53","1","distance","13719"
"2059","49003","52","1","distance","211293"
"2059","49003","51","1","distance","2268"
"2059","49003","43","1","distance","6232"
"2059","49003","42","1","distance","3820"
"2059","49003","41","1","distance","12821"
"2059","49003","32","1","distance","231904"
"2059","49003","31","1","distance","2489200"
"2059","49003","21","1","distance","673680"
"2059","49003","11","1","distance","8276"
"2058","49003","62","1","distance","184174"
"2058","49003","61","1","distance","93876"
"2058","49003","54","1","distance","12604"
"2058","49003","53","1","distance","13443"
"2058","49003","52","1","distance","207034"
"2058","49003","51","1","distance","2221"
"2058","49003","43","1","distance","6158"
"2058","49003","42","1","distance","3776"
"2058","49003","41","1","distance","12670"
"2058","49003","32","1","distance","228993"
"2058","49003","31","1","distance","2457647"
"2058","49003","21","1","distance","672138"
"2058","49003","11","1","distance","8189"
"2057","49003","62","1","distance","183606"
"2057","49003","61","1","distance","93550"
"2057","49003","54","1","distance","12348"
"2057","49003","53","1","distance","13174"
"2057","49003","52","1","distance","202859"
"2057","49003","51","1","distance","2175"
"2057","49003","43","1","distance","6085"
"2057","49003","42","1","distance","3733"
"2057","49003","41","1","distance","12520"
"2057","49003","32","1","distance","226122"
"2057","49003","31","1","distance","2426457"
"2057","49003","21","1","distance","670575"
"2057","49003","11","1","distance","8102"
"2056","49003","62","1","distance","183042"
"2056","49003","61","1","distance","93224"
"2056","49003","54","1","distance","12096"
"2056","49003","53","1","distance","12910"
"2056","49003","52","1","distance","198770"
"2056","49003","51","1","distance","2131"
"2056","49003","43","1","distance","6013"
"2056","49003","42","1","distance","3690"
"2056","49003","41","1","distance","12372"
"2056","49003","32","1","distance","223288"
"2056","49003","31","1","distance","2395620"
"2056","49003","21","1","distance","668999"
"2056","49003","11","1","distance","8017"
"2055","49003","62","1","distance","182483"
"2055","49003","61","1","distance","92896"
"2055","49003","54","1","distance","11847"
"2055","49003","53","1","distance","12652"
"2055","49003","52","1","distance","194764"
"2055","49003","51","1","distance","2087"
"2055","49003","43","1","distance","5942"
"2055","49003","42","1","distance","3648"
"2055","49003","41","1","distance","12226"
"2055","49003","32","1","distance","220494"
"2055","49003","31","1","distance","2365134"
"2055","49003","21","1","distance","667405"
"2055","49003","11","1","distance","7932"
"2054","49003","62","1","distance","181931"
"2054","49003","61","1","distance","92565"
"2054","49003","54","1","distance","11603"
"2054","49003","53","1","distance","12399"
"2054","49003","52","1","distance","190840"
"2054","49003","51","1","distance","2044"
"2054","49003","43","1","distance","5871"
"2054","49003","42","1","distance","3606"
"2054","49003","41","1","distance","12081"
"2054","49003","32","1","distance","217741"
